onset	duration	trial_type	rating
0.05	19.27	fixation_cross	n/a
19.31	3.01	instruction	n/a
22.32	20.06	watch_moving_bars	n/a
42.39	17.77	fixation_cross	n/a
60.15	3.01	instruction	n/a
63.16	20.06	control_moving_bars	n/a
83.23	0.95	rating	3
84.18	18.53	fixation_cross	n/a
102.71	3.01	instruction	n/a
105.72	20.03	watch_static_bars	n/a
125.75	19.11	fixation_cross	n/a
144.86	3.01	instruction	n/a
147.87	20.06	control_moving_bars	n/a
167.94	0.87	rating	3
168.81	19.69	fixation_cross	n/a
188.5	3.01	instruction	n/a
191.51	20.06	control_moving_bars	n/a
211.57	0.84	rating	3
212.41	19.89	fixation_cross	n/a
232.3	3.01	instruction	n/a
235.31	20.06	watch_moving_bars	n/a
255.37	18.64	fixation_cross	n/a
274.02	3.01	instruction	n/a
277.03	20.06	watch_moving_bars	n/a
297.09	17.43	fixation_cross	n/a
314.51	3.01	instruction	n/a
317.52	20.03	watch_static_bars	n/a
337.55	17.46	fixation_cross	n/a
355.01	3.01	instruction	n/a
358.02	20.06	watch_moving_bars	n/a
378.08	17.78	fixation_cross	n/a
395.87	3.01	instruction	n/a
398.88	20.06	control_moving_bars	n/a
418.94	0.9	rating	3
419.84	19.53	fixation_cross	n/a
439.38	3.01	instruction	n/a
442.39	20.03	watch_static_bars	n/a
462.42	17.77	fixation_cross	n/a
480.18	3.01	instruction	n/a
483.2	20.06	watch_moving_bars	n/a
503.26	19.45	fixation_cross	n/a
522.71	3.01	instruction	n/a
525.72	20.03	watch_static_bars	n/a
545.75	17.74	fixation_cross	n/a
563.49	3.01	instruction	n/a
566.5	20.06	control_moving_bars	n/a
586.56	14.51	rating	5
601.07	19.8	fixation_cross	n/a
620.87	3.01	instruction	n/a
623.88	20.03	watch_static_bars	n/a
