onset	duration	trial_type	rating
0.24	19.45	fixation_cross	n/a
19.7	3.01	instruction	n/a
22.7	20.06	control_moving_bars	n/a
42.76	5.26	rating	4
48.02	19.72	fixation_cross	n/a
67.74	3.01	instruction	n/a
70.75	20.05	watch_moving_bars	n/a
90.8	17.39	fixation_cross	n/a
108.19	3.02	instruction	n/a
111.2	20.06	watch_moving_bars	n/a
131.26	19.75	fixation_cross	n/a
151.02	3	instruction	n/a
154.02	20.06	control_moving_bars	n/a
174.08	3.1	rating	4
177.19	18.91	fixation_cross	n/a
196.1	3.01	instruction	n/a
199.11	20.03	watch_static_bars	n/a
219.14	17.3	fixation_cross	n/a
236.44	3	instruction	n/a
239.45	20.07	control_moving_bars	n/a
259.52	5.75	rating	5
265.26	17.84	fixation_cross	n/a
283.1	3.01	instruction	n/a
286.11	20.04	watch_static_bars	n/a
306.14	18.64	fixation_cross	n/a
324.79	3.01	instruction	n/a
327.8	20.06	watch_moving_bars	n/a
347.86	19.88	fixation_cross	n/a
367.73	3.01	instruction	n/a
370.74	20.07	watch_moving_bars	n/a
390.81	19.91	fixation_cross	n/a
410.71	3.01	instruction	n/a
413.72	20.06	control_moving_bars	n/a
433.78	1.97	rating	4
435.76	17.48	fixation_cross	n/a
453.24	3.01	instruction	n/a
456.25	20.07	watch_moving_bars	n/a
476.31	19.92	fixation_cross	n/a
496.23	3.01	instruction	n/a
499.24	20.03	watch_static_bars	n/a
519.27	19.88	fixation_cross	n/a
539.15	3.01	instruction	n/a
542.16	20.03	watch_static_bars	n/a
562.19	18.47	fixation_cross	n/a
580.66	3.01	instruction	n/a
583.67	20.06	control_moving_bars	n/a
603.73	2.45	rating	2
606.18	19.4	fixation_cross	n/a
625.58	3	instruction	n/a
628.58	20.03	watch_static_bars	n/a
