onset	duration	trial_type	rating
0.03	17.44	fixation_cross	n/a
17.47	3.01	instruction	n/a
20.48	20.05	watch_static_bars	n/a
40.53	18.27	fixation_cross	n/a
58.8	3.01	instruction	n/a
61.81	20.06	control_moving_bars	n/a
81.87	8.03	rating	2
89.9	19.75	fixation_cross	n/a
109.65	3.01	instruction	n/a
112.66	20.06	watch_moving_bars	n/a
132.72	19.39	fixation_cross	n/a
152.12	3.01	instruction	n/a
155.13	20.06	control_moving_bars	n/a
175.19	5.85	rating	3
181.04	19.89	fixation_cross	n/a
200.93	3.01	instruction	n/a
203.94	20.03	watch_static_bars	n/a
223.97	18.97	fixation_cross	n/a
242.94	3.01	instruction	n/a
245.95	20.06	control_moving_bars	n/a
266.01	5.13	rating	3
271.14	17.11	fixation_cross	n/a
288.26	3.01	instruction	n/a
291.27	20.06	watch_moving_bars	n/a
311.33	19.56	fixation_cross	n/a
330.89	3.01	instruction	n/a
333.9	20.06	watch_moving_bars	n/a
353.96	19.81	fixation_cross	n/a
373.78	3.01	instruction	n/a
376.79	20.03	watch_static_bars	n/a
396.82	19.05	fixation_cross	n/a
415.86	3.01	instruction	n/a
418.88	20.03	watch_static_bars	n/a
438.91	19.28	fixation_cross	n/a
458.19	3.01	instruction	n/a
461.2	20.06	control_moving_bars	n/a
481.26	4.34	rating	2
485.6	19.24	fixation_cross	n/a
504.83	3.01	instruction	n/a
507.84	20.06	watch_moving_bars	n/a
527.9	18.19	fixation_cross	n/a
546.09	3.01	instruction	n/a
549.1	20.11	control_moving_bars	n/a
569.21	4.77	rating	3
573.99	18.97	fixation_cross	n/a
592.96	3.01	instruction	n/a
595.97	20.03	watch_static_bars	n/a
616	17.52	fixation_cross	n/a
633.52	3.01	instruction	n/a
636.53	20.06	watch_moving_bars	n/a
