onset	duration	trial_type	rating
0.03	19.27	fixation_cross	n/a
19.3	3.01	instruction	n/a
22.31	20.11	watch_moving_bars	n/a
42.42	17.77	fixation_cross	n/a
60.19	3.01	instruction	n/a
63.2	20.06	control_moving_bars	n/a
83.26	4.2	rating	2
87.45	18.53	fixation_cross	n/a
105.99	3.01	instruction	n/a
109	20.01	watch_static_bars	n/a
129.01	19.11	fixation_cross	n/a
148.12	3.01	instruction	n/a
151.13	20.06	control_moving_bars	n/a
171.2	4.07	rating	3
175.27	19.69	fixation_cross	n/a
194.95	3.01	instruction	n/a
197.96	20.06	control_moving_bars	n/a
218.03	5.26	rating	2
223.28	19.89	fixation_cross	n/a
243.17	3.01	instruction	n/a
246.18	20.11	watch_moving_bars	n/a
266.29	18.64	fixation_cross	n/a
284.94	3.01	instruction	n/a
287.94	20.06	watch_moving_bars	n/a
308.01	17.42	fixation_cross	n/a
325.43	3.01	instruction	n/a
328.44	20.03	watch_static_bars	n/a
348.47	17.46	fixation_cross	n/a
365.93	3.01	instruction	n/a
368.94	20.06	watch_moving_bars	n/a
389	17.78	fixation_cross	n/a
406.79	3.01	instruction	n/a
409.8	20.11	control_moving_bars	n/a
429.91	2.92	rating	3
432.82	19.53	fixation_cross	n/a
452.35	3.01	instruction	n/a
455.36	20.02	watch_static_bars	n/a
475.38	17.77	fixation_cross	n/a
493.15	3.01	instruction	n/a
496.16	20.06	watch_moving_bars	n/a
516.22	19.45	fixation_cross	n/a
535.67	3.01	instruction	n/a
538.68	20.03	watch_static_bars	n/a
558.72	17.74	fixation_cross	n/a
576.45	3.01	instruction	n/a
579.46	20.06	control_moving_bars	n/a
599.52	4.65	rating	2
604.17	19.8	fixation_cross	n/a
623.97	3.01	instruction	n/a
626.98	20.03	watch_static_bars	n/a
