onset	duration	trial_type	rating
0.05	17.44	fixation_cross	n/a
17.49	3.01	instruction	n/a
20.5	20.06	watch_moving_bars	n/a
40.56	18.27	fixation_cross	n/a
58.83	3.01	instruction	n/a
61.84	20.06	control_moving_bars	n/a
81.9	8.69	rating	3
90.59	19.75	fixation_cross	n/a
110.34	3.01	instruction	n/a
113.35	20.03	watch_static_bars	n/a
133.38	19.39	fixation_cross	n/a
152.77	3.01	instruction	n/a
155.78	20.06	control_moving_bars	n/a
175.84	4.85	rating	2
180.7	19.89	fixation_cross	n/a
200.58	3.01	instruction	n/a
203.6	20.06	control_moving_bars	n/a
223.66	2.59	rating	3
226.25	18.97	fixation_cross	n/a
245.22	3.01	instruction	n/a
248.23	20.06	watch_moving_bars	n/a
268.29	17.11	fixation_cross	n/a
285.4	3.01	instruction	n/a
288.41	20.06	watch_moving_bars	n/a
308.48	19.56	fixation_cross	n/a
328.04	3.01	instruction	n/a
331.05	20.03	watch_static_bars	n/a
351.08	19.81	fixation_cross	n/a
370.89	3.01	instruction	n/a
373.9	20.11	watch_moving_bars	n/a
394.01	19.05	fixation_cross	n/a
413.06	3.01	instruction	n/a
416.07	20.06	control_moving_bars	n/a
436.13	10.17	rating	4
446.3	19.28	fixation_cross	n/a
465.58	3.01	instruction	n/a
468.59	20.03	watch_static_bars	n/a
488.62	19.24	fixation_cross	n/a
507.86	3.01	instruction	n/a
510.87	20.06	watch_moving_bars	n/a
530.93	18.19	fixation_cross	n/a
549.12	3.01	instruction	n/a
552.13	20.03	watch_static_bars	n/a
572.16	18.97	fixation_cross	n/a
591.13	3.01	instruction	n/a
594.14	20.06	control_moving_bars	n/a
614.2	1.76	rating	3
615.97	17.52	fixation_cross	n/a
633.49	3.01	instruction	n/a
636.5	20.03	watch_static_bars	n/a
