onset	duration	trial_type	rating
0.03	19.27	fixation_cross	n/a
19.3	3.01	instruction	n/a
22.31	20.05	watch_static_bars	n/a
42.35	17.77	fixation_cross	n/a
60.12	3.01	instruction	n/a
63.13	20.06	control_moving_bars	n/a
83.19	3.95	rating	4
87.16	18.53	fixation_cross	n/a
105.69	3.01	instruction	n/a
108.7	20.06	watch_moving_bars	n/a
128.76	19.11	fixation_cross	n/a
147.87	3.01	instruction	n/a
150.88	20.06	control_moving_bars	n/a
170.94	3.12	rating	4
174.06	19.69	fixation_cross	n/a
193.75	3.01	instruction	n/a
196.76	20.03	watch_static_bars	n/a
216.79	19.89	fixation_cross	n/a
236.68	3.01	instruction	n/a
239.7	20.06	control_moving_bars	n/a
259.76	2.34	rating	3
262.1	18.64	fixation_cross	n/a
280.74	3.01	instruction	n/a
283.75	20.06	watch_moving_bars	n/a
303.81	17.42	fixation_cross	n/a
321.24	3.01	instruction	n/a
324.25	20.06	watch_moving_bars	n/a
344.31	17.46	fixation_cross	n/a
361.76	3.01	instruction	n/a
364.78	20.03	watch_static_bars	n/a
384.81	17.78	fixation_cross	n/a
402.59	3.01	instruction	n/a
405.6	20.03	watch_static_bars	n/a
425.63	19.53	fixation_cross	n/a
445.16	3.01	instruction	n/a
448.17	20.06	control_moving_bars	n/a
468.24	1.79	rating	2
470.03	17.77	fixation_cross	n/a
487.8	3.01	instruction	n/a
490.81	20.06	watch_moving_bars	n/a
510.87	19.45	fixation_cross	n/a
530.32	3.01	instruction	n/a
533.33	20.06	control_moving_bars	n/a
553.4	1.22	rating	3
554.61	17.74	fixation_cross	n/a
572.35	3.01	instruction	n/a
575.36	20.03	watch_static_bars	n/a
595.39	19.8	fixation_cross	n/a
615.19	3.01	instruction	n/a
618.2	20.06	watch_moving_bars	n/a
