onset	duration	trial_type	rating
0.17	19.47	fixation_cross	n/a
19.64	3.01	instruction	n/a
22.65	20.06	watch_moving_bars	n/a
42.71	19.72	fixation_cross	n/a
62.43	3.01	instruction	n/a
65.44	20.06	control_moving_bars	n/a
85.5	3.7	rating	4
89.2	17.39	fixation_cross	n/a
106.6	3.01	instruction	n/a
109.61	20.03	watch_static_bars	n/a
129.64	19.75	fixation_cross	n/a
149.38	3.01	instruction	n/a
152.4	20.06	control_moving_bars	n/a
172.46	3.62	rating	3
176.08	18.91	fixation_cross	n/a
194.98	3.01	instruction	n/a
198	20.11	control_moving_bars	n/a
218.1	2.92	rating	4
221.02	17.3	fixation_cross	n/a
238.32	3.01	instruction	n/a
241.33	20.06	watch_moving_bars	n/a
261.39	17.85	fixation_cross	n/a
279.24	3.01	instruction	n/a
282.25	20.06	watch_moving_bars	n/a
302.31	18.64	fixation_cross	n/a
320.96	3.01	instruction	n/a
323.96	20.03	watch_static_bars	n/a
344	19.87	fixation_cross	n/a
363.87	3.01	instruction	n/a
366.88	20.06	watch_moving_bars	n/a
386.94	19.91	fixation_cross	n/a
406.85	3.01	instruction	n/a
409.86	20.06	control_moving_bars	n/a
429.92	2.57	rating	3
432.5	17.49	fixation_cross	n/a
449.98	3.01	instruction	n/a
452.99	20.03	watch_static_bars	n/a
473.02	19.92	fixation_cross	n/a
492.94	3.01	instruction	n/a
495.96	20.06	watch_moving_bars	n/a
516.02	19.88	fixation_cross	n/a
535.89	3.01	instruction	n/a
538.9	20.03	watch_static_bars	n/a
558.93	18.47	fixation_cross	n/a
577.4	3.01	instruction	n/a
580.41	20.06	control_moving_bars	n/a
600.48	3.49	rating	4
603.97	19.41	fixation_cross	n/a
623.38	3.01	instruction	n/a
626.39	20.03	watch_static_bars	n/a
