onset	duration	trial_type	rating
0.04	19.12	fixation_cross	n/a
19.16	3.01	instruction	n/a
22.17	20.07	watch_moving_bars	n/a
42.23	17.09	fixation_cross	n/a
59.33	3.01	instruction	n/a
62.34	20.07	control_moving_bars	n/a
82.4	4.53	rating	3
86.93	17.84	fixation_cross	n/a
104.77	3.01	instruction	n/a
107.78	20.04	watch_static_bars	n/a
127.82	17.14	fixation_cross	n/a
144.96	3.01	instruction	n/a
147.97	20.06	control_moving_bars	n/a
168.03	3.47	rating	4
171.5	17.3	fixation_cross	n/a
188.8	3	instruction	n/a
191.8	20.07	control_moving_bars	n/a
211.87	3.72	rating	4
215.59	19.48	fixation_cross	n/a
235.08	3.01	instruction	n/a
238.09	20.07	watch_moving_bars	n/a
258.15	19.09	fixation_cross	n/a
277.25	3.01	instruction	n/a
280.26	20.06	watch_moving_bars	n/a
300.32	17.95	fixation_cross	n/a
318.27	3.01	instruction	n/a
321.28	20.02	watch_static_bars	n/a
341.3	19.86	fixation_cross	n/a
361.16	3.01	instruction	n/a
364.17	20.06	watch_moving_bars	n/a
384.23	17.1	fixation_cross	n/a
401.33	3	instruction	n/a
404.34	20.07	control_moving_bars	n/a
424.4	2.31	rating	4
426.72	18.32	fixation_cross	n/a
445.04	3.01	instruction	n/a
448.05	20.05	watch_static_bars	n/a
468.1	18.16	fixation_cross	n/a
486.26	3	instruction	n/a
489.27	20.06	watch_moving_bars	n/a
509.33	19.31	fixation_cross	n/a
528.64	3	instruction	n/a
531.64	20.05	watch_static_bars	n/a
551.68	19.39	fixation_cross	n/a
571.07	3.01	instruction	n/a
574.08	20.06	control_moving_bars	n/a
594.15	2.99	rating	3
597.14	17.56	fixation_cross	n/a
614.69	3.01	instruction	n/a
617.7	20.05	watch_static_bars	n/a
