onset	duration	trial_type	rating
0.03	17.44	fixation_cross	n/a
17.47	3.01	instruction	n/a
20.48	20.11	control_moving_bars	n/a
40.59	4.71	rating	4
45.3	18.27	fixation_cross	n/a
63.57	3.01	instruction	n/a
66.58	20.06	watch_moving_bars	n/a
86.64	19.75	fixation_cross	n/a
106.39	3.01	instruction	n/a
109.4	20.06	watch_moving_bars	n/a
129.46	19.39	fixation_cross	n/a
148.86	3.01	instruction	n/a
151.87	20.06	control_moving_bars	n/a
171.93	3.14	rating	3
175.06	19.89	fixation_cross	n/a
194.95	3.01	instruction	n/a
197.96	20.03	watch_static_bars	n/a
218	18.97	fixation_cross	n/a
236.96	3.01	instruction	n/a
239.98	20.06	control_moving_bars	n/a
260.04	2.86	rating	3
262.89	17.11	fixation_cross	n/a
280	3.01	instruction	n/a
283.02	20.03	watch_static_bars	n/a
303.05	19.56	fixation_cross	n/a
322.61	3.01	instruction	n/a
325.62	20.06	watch_moving_bars	n/a
345.68	19.81	fixation_cross	n/a
365.49	3.01	instruction	n/a
368.5	20.06	watch_moving_bars	n/a
388.57	19.05	fixation_cross	n/a
407.61	3.01	instruction	n/a
410.62	20.06	control_moving_bars	n/a
430.69	3.71	rating	2
434.4	19.28	fixation_cross	n/a
453.68	3.01	instruction	n/a
456.69	20.11	watch_moving_bars	n/a
476.8	19.23	fixation_cross	n/a
496.03	3.01	instruction	n/a
499.04	20.03	watch_static_bars	n/a
519.08	18.19	fixation_cross	n/a
537.26	3.01	instruction	n/a
540.28	20.03	watch_static_bars	n/a
560.31	18.97	fixation_cross	n/a
579.28	3.01	instruction	n/a
582.29	20.06	control_moving_bars	n/a
602.35	2.89	rating	4
605.24	17.52	fixation_cross	n/a
622.75	3.01	instruction	n/a
625.76	20.03	watch_static_bars	n/a
